name,discount,url,number,sold_number,text,,,6
SHEIN VCAY Allover Print Pleated Halter Dress,0,//img.ltwebstatic.com/images3_pi/2022/12/27/167212121302b8f83f02634d15f14de841ebc1d24f_thumbnail_405x552.jpg,33,21,"['Blue ', 'Plain ', 'Chain, Ring, Smocked ', 'Thongs ', 'Micro Bra ', 'Halter ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'No ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Lined ']",,,
3pack Allover Print Drawstring Ruched Bikini Swimsuit,0,//img.ltwebstatic.com/images3_pi/2022/05/13/16524114823e0778804185a7c94d4eb1639abdd168_thumbnail_405x552.jpg,62,260,"['Khaki ', 'Casual ', 'Plain ', 'Notched ', 'Button Front ', 'Short Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Medium Stretch ', 'Knitted Fabric ', '66% Polyester, 28% Viscose, 6% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
ROMWE X Gabiciamp Floral Print Underwire Bikini Swimsuit,0,//img.ltwebstatic.com/images3_pi/2021/12/30/1640829340cd345b5e5b6b7e725b748466209af62d_thumbnail_405x552.jpg,5,73,"['Black ', 'Plain ', 'Knot, Sheer ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash, do not dry clean ', 'Yes ']",,,
SHEIN LUNE Batwing Sleeve Knot Side Blouse,0,//img.ltwebstatic.com/images3_pi/2022/06/29/1656498159dd7ddaa27525becaa8d8fd486f0471c7_thumbnail_405x552.jpg,40,104,"['Multicolor ', 'Casual ', 'Plain ', 'Drawstring, Pocket ', 'Pullovers ', 'Hooded ', 'Long Sleeve ', 'Regular Sleeve ', 'Regular ', 'Oversized ', 'Medium Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Hand wash or professional dry clean ', 'No ']",,,
SHEIN Essnce Drawstring Waist Slant Pocket Pants,0,//img.ltwebstatic.com/images3_pi/2021/07/29/16275221489afe20569051438e2fc1f47dcad6ee70_thumbnail_405x552.jpg,44,42,"['Black ', 'Scoop Neck ', 'Plain ', 'Long Sleeve ', 'Long ', 'High Stretch ', 'Fabric ', '90% Polyester, 10% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
EMERY ROSE Solid High Waist Knot Front Skirt,0,//img.ltwebstatic.com/images3_pi/2021/07/05/16254703260962097f6c363a596bd590c833833d59_thumbnail_405x552.jpg,29,46,"['Baby Blue ', 'Cute ', 'Plain ', 'Peplum ', 'V neck ', 'Ruffle, Ruffle Hem, Frill ', 'Sleeveless ', 'Long ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Frenchy Herringbone Open Front Overcoat,0,//img.ltwebstatic.com/images3_pi/2022/07/24/1658592015ec8515a599d6e8d2b8a7c1cb81e6fda7_thumbnail_405x552.jpg,30,16,"['Apricot ', 'Casual ', 'Plain ', 'Shirt ', 'Collar ', 'Pocket, Button Front ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '100% Cotton ', 'Hand wash,do not dry clean ', 'No ']",,,
SHEIN LUNE Slogan Graphic Round Neck Tee,0,//img.ltwebstatic.com/images3_pi/2022/10/29/1667014314fecfeacd508d35f6a1c35c2f4921fbff_thumbnail_405x552.jpg,8,114,"['Mocha Brown ', 'Casual ', 'Striped ', 'Straps ', 'Contrast Binding, Button Front ', 'Sleeveless ', 'Crop ', 'Slim Fit ', 'Medium Stretch ', 'Worsted ', '100% Polyester ', 'Hand wash or professional dry clean ', 'No ']",,,
SHEIN PETITE Solid Scoop Neck Unitard Jumpsuit,0,//img.ltwebstatic.com/images3_pi/2022/07/25/165871490447b2f4538509a73b351766903f681f8a_thumbnail_405x552.jpg,17,90,"['Multicolor ', 'Casual ', 'Plain ', 'Track Shorts ', 'Elastic Waist ', 'Rib-Knit ', 'Natural ', 'Short ', 'Regular Fit ', 'Slight Stretch ', 'Knitted Fabric ', '93.2% Cotton, 6.8% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN VCAY Frill Trim V-neck Babydoll Blouse,0,//img.ltwebstatic.com/images3_pi/2022/04/24/1650767566717de0de5678574f74d48ab281464fa8_thumbnail_405x552.jpg,8,60,"['Multicolor ', 'Boho ', 'Floral ', 'Top ', 'Round Neck ', 'Short Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN VCAY Eyelet Embroidery Button Front Cami Top,0,//img.ltwebstatic.com/images3_pi/2023/03/15/1678809650aaa4ea68e1aefef1f77b3f1b7af19acd_thumbnail_405x552.jpg,70,123,"['Light Wash ', 'Plain ', 'Flare Leg ', 'Zipper Fly ', 'Button, Pocket, Raw Hem, Zipper ', 'Natural ', 'Long ', 'Regular Fit ', 'High Stretch ', 'Denim ', '75% Cotton, 23% Polyester, 2% Elastane ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN Essnce Drop Shoulder Pocket Patched Button Front Shirt,0,//img.ltwebstatic.com/images3_pi/2023/03/06/167808044926746b7099049a322acba998d4204b16_thumbnail_405x552.jpg,40,60,"['Black ', 'Casual ', 'Plain ', 'Backless, Frill, Ruffle Hem ', 'Spaghetti Strap ', 'Cami ', 'Sleeveless ', 'Drop Waist ', 'Flounce ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '99% Polyester, 1% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Privé Striped Trim Button Front Crop Knit Top,0,//img.ltwebstatic.com/images3_pi/2023/01/05/1672902697db58c33edd493d452fe64c7fc130a690_thumbnail_405x552.jpg,56,248,"['Multicolor ', 'Casual ', 'Geometric ', 'Top ', 'Round Neck ', 'Short Sleeve ', 'Roll Up Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN Essnce Form Fitted Cami Top,0,//img.ltwebstatic.com/images3_pi/2020/12/03/160697079216381b4f25d25c58716d84b489799cb0_thumbnail_405x552.jpg,52,112,"['Light Wash ', 'Butterfly ', 'Straight Leg ', 'Zipper Fly ', 'Button, Pocket, Ripped, Zipper, Washed ', 'High Waist ', 'Long ', 'Regular Fit ', 'Non-Stretch ', 'Denim ', '87% Cotton, 12% Polyester, 1% Viscose ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN EZwear 4pcs Rib-knit Shorts,0,//img.ltwebstatic.com/images3_pi/2021/11/15/1636946422377d672123dcf59829e2246749ff65a8_thumbnail_405x552.jpg,25,84,"['Dark Green ', 'Boho ', 'Tropical ', 'Tie Front ', 'Scoop Neck ', 'Fabric ', 'Camisole ', '95% Polyester, 5% Elastane ', 'Skirt ', 'Sleeveless ', 'Slim Fit ', 'Slight Stretch ', 'Machine wash, do not dry clean,wash with the soft detergent ', 'No Padding ', 'No ']",,,
EMERY ROSE Floral Print Batwing Sleeve Blouse,0,//img.ltwebstatic.com/images3_pi/2023/01/11/1673407783c5a1419ac2d7f2f5e75788510cdd0625_thumbnail_405x552.jpg,25,60,"['Light Wash ', 'Cartoon ', 'Straight Leg ', 'Zipper Fly ', 'Pocket, Raw Hem, Ripped, Zipper, Button Front ', 'High Waist ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Denim ', '98% Cotton, 1% Polyester, 1% Viscose ', 'Machine wash, do not dry clean ', 'No ']",,,
SHEIN PETITE Raw Trim Flare Leg Jeans,0,//img.ltwebstatic.com/images3_pi/2022/11/03/166744757954e562176a0afe725aaaed21060f2b20_thumbnail_405x552.jpg,42,112,"['White ', 'Casual ', 'Plain ', 'Square Neck ', 'Cap Sleeve ', 'Regular Sleeve ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Machine wash or professional dry clean ', 'No ']",,,
DAZY Solid Ribbed Knit Crop Tank Top,0,//img.ltwebstatic.com/images3_pi/2023/04/06/1680775299697e7b38bb74731f8f12f051512193d5_thumbnail_405x552.jpg,66,164,"['Khaki ', 'Casual ', 'Plain ', 'Regular ', 'Basic Tops ', 'High Neck ', 'Long Sleeve ', 'Regular Sleeve ', 'Regular Fit ', 'High Stretch ', 'Fabric ', '50% Viscose, 28% Polyester, 22% Polyamide ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN VCAY Solid Frill Trim Cami Dress,0,//img.ltwebstatic.com/images3_pi/2023/03/27/1679896372824937dff0c44082a9eba4960f6c9281_thumbnail_405x552.jpg,28,37,"['Multicolor ', 'Casual ', 'Leopard Print ', 'Top ', 'V neck ', 'Short Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN LUNE Rolled Cuff Dolman Sleeve Top,0,//img.ltwebstatic.com/images3_pi/2022/03/03/1646274782fdbfb0834a8687aa895921903ad01d24_thumbnail_405x552.jpg,53,147,"['Multicolor ', 'Boho ', 'Ditsy Floral ', 'Knot, Split ', 'Spaghetti Strap ', 'Cami ', 'Sleeveless ', 'High Waist ', 'Slit ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Bleach Wash Ripped Detail Butterfly Jeans,0,//img.ltwebstatic.com/images3_pi/2021/05/11/1620714834bebc269d8574c310871825558eba86c8_thumbnail_405x552.jpg,36,53,"['White ', 'Casual ', 'Figure, All Over Print ', 'Tie Back ', 'Halter ', 'Woven Fabric ', 'Blouse ', '100% Polyester ', 'Pants ', 'Lined ', 'Sleeveless ', 'Loose ', 'Non-Stretch ', 'Hand wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Cartoon Graphic Ripped Raw Hem Denim Shorts,0,//img.ltwebstatic.com/images3_pi/2022/03/10/16469128094950d41e6729c3b3bbb8c5f3b31681ba_thumbnail_405x552.jpg,47,155,"['Black ', 'Casual ', 'Plain ', 'Wireless Bra ', 'Scoop Neck ', 'High Stretch ', 'Fabric ', '80% Polyamide, 20% Elastane ', 'Machine wash or professional dry clean ', 'Lined ', 'Removable Padding ']",,,
SHEIN BASICS Cotton Square Neck Solid Tee,0,//img.ltwebstatic.com/images3_pi/2021/03/16/161586456003689d7631eb2800aae855e28fb5b37c_thumbnail_405x552.jpg,5,111,"['Black ', 'Casual ', 'Plain ', 'Drawstring, Zipper ', 'Zip Up ', 'Hooded ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular ', 'Regular Fit ', 'Slight Stretch ', 'Machine wash or professional dry clean ', 'Yes ', 'No ']",,,
DAZY Ribbed Knit Turtleneck Sweater,0,//img.ltwebstatic.com/images3_pi/2021/12/02/1638423538a3677a8b3ad4dc63b57ba62053f07210_thumbnail_405x552.jpg,61,47,"['Redwood ', 'Casual ', 'Plain ', 'Tank ', 'Scoop Neck ', 'Button Front ', 'Regular ', 'Regular Fit ', 'Slight Stretch ', 'Linen ', '60% Linen, 40% Polyester ', 'Machine wash or professional dry clean ', 'Semi-Sheer ']",,,
SHEIN LUNE Leopard Print Batwing Sleeve Blouse,0,//img.ltwebstatic.com/images3_pi/2023/01/31/16751315696578357a62c4e50cc88135ad3fc70e98_thumbnail_405x552.jpg,8,111,"['Multicolor ', 'Casual ', 'Plaid ', 'High Waist ', 'Mini ', 'Loose ', 'A Line ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN PETITE Ditsy Floral Ruched Tie Split Hem Cami Dress,0,//img.ltwebstatic.com/images3_pi/2022/05/11/16522698090e97f0e32a319ac60e42cbeabde55fb8_thumbnail_405x552.jpg,15,114,"['White ', 'Casual ', 'Slogan ', 'Round Neck ', 'Short Sleeve ', 'Regular Sleeve ', 'Regular ', 'Loose ', 'Medium Stretch ', 'Knitted Fabric ', '95% Polyester, 5% Elastane ', 'Hand wash or professional dry clean ', 'Semi-Sheer ']",,,
SHEIN EZwear Solid Thermal Lined Drawstring Hoodie,0,//img.ltwebstatic.com/images3_pi/2020/12/24/1608774940060cd4e59644760c0af6fa0d2a9c03a7_thumbnail_405x552.jpg,42,41,"['Multicolor ', 'Tropical ', 'Drawstring ', 'Shorts ', 'Wireless Bra ', 'V neck ', '2 Piece Set ', 'Slight Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ', '80% Polyamide, 20% Elastane ', 'Lined ']",,,
Plain High Cut One Piece Swimsuit,0,//img.ltwebstatic.com/images3_pi/2022/04/25/1650889295fbdc69c3ff23f5c4d271731177c68cf9_thumbnail_405x552.jpg,42,101,"['Dusty Blue ', 'Boho ', 'Plants ', 'Wireless Bra ', 'Halter ', 'High Stretch ', 'Fabric ', '82% Polyester, 18% Elastane ', 'Machine wash, do not dry clean ', 'Lined ', 'Removable Padding ']",,,
SHEIN Qutie Plaid Print A-line Skirt,0,//img.ltwebstatic.com/images3_pi/2021/08/03/162798389074cc927eac88d4f5d5720b2b314df6c0_thumbnail_405x552.jpg,32,96,"['Medium Wash ', 'Plain ', 'Flare Leg ', 'Bootcut ', 'Button Fly ', 'Button, Pocket, Raw Hem ', 'High Waist ', 'Long ', 'Regular Fit ', 'Slight Stretch ', 'Denim ', '70% Cotton, 25% Polyester, 3% Viscose, 2% Elastane ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN Unity Slogan Graphic Short Sleeve Tee,0,//img.ltwebstatic.com/images3_pi/2023/03/22/1679480970f7877d4002c6323c27fe87e58650c0c6_thumbnail_405x552.jpg,40,194,"['Red ', 'Casual ', 'Heart ', 'Button, Shirred ', 'Round Neck ', 'A Line ', 'Short Sleeve ', 'Flounce Sleeve ', 'High Waist ', 'Flared ', 'Midi ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
Random Tropical & Pineapple Print Drawstring Side Bikini Swimsuit,0,//img.ltwebstatic.com/images3_pi/2022/07/15/1657848597d63d618a97eca34587f07d49da742ce8_thumbnail_405x552.jpg,41,49,"['Black ', 'Casual ', 'Plain ', 'Round Neck ', 'Short Sleeve ', 'Roll Up Sleeve ', 'Crop ', 'Loose ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
Tropical Print Ruched Halter One Piece Swimsuit,0,//img.ltwebstatic.com/images3_pi/2022/04/29/16512285299e556bf2579f9361f48b2e8c133a6601_thumbnail_405x552.jpg,31,90,"['Grey ', 'Plain ', 'Jogger ', 'High Waist ', 'Shirred, Drawstring ', 'Long ', 'Regular Fit ', 'Drawstring Waist ', 'Medium Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Yes ', 'Unlined ', 'No ']",,,
SHEIN EZwear Skeleton Print Thermal Lined Sweatshirt,0,//img.ltwebstatic.com/images3_pi/2022/07/19/1658222149515afd3363eb0254eb01fb5d0fcec170_thumbnail_405x552.jpg,5,80,"['Mint Green ', 'Casual ', 'Floral ', 'Regular ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Frenchy High-rise Raw Hem Flare Jeans,0,//img.ltwebstatic.com/images3_pi/2022/09/19/1663556327eafcc4ec647f6c0d3343768f036b36c4_thumbnail_405x552.jpg,5,40,"['Black ', 'Plain ', 'Knot, Lace Up ', 'Triangle ', 'Halter ', 'High Stretch ', 'Fabric ', '80% Polyamide, 20% Elastane ', 'Machine wash, do not dry clean ', 'Lined ', 'Removable Padding ']",,,
SHEIN VCAY Confetti Heart Print Butterfly Sleeve Dress,0,//img.ltwebstatic.com/images3_pi/2022/12/24/1671851328347fce0aff034b3f284e94aeafb95536_thumbnail_405x552.jpg,32,44,"['Black ', 'Casual ', 'Graphic ', 'Top ', 'Notched ', 'Long Sleeve ', 'Regular Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN LUNE Batwing Sleeve Round Neck Tee,0,//img.ltwebstatic.com/images3_pi/2022/07/25/1658715150cf96d35e5d6cf63c1c804e9b38a23710_thumbnail_405x552.jpg,42,109,"['White ', 'Plain ', 'Split, Button Front ', 'Long Sleeve ', 'Knee Length ', 'Slit ', 'Oversized ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Yes ']",,,
SHEIN EZwear Grommet Drawstring Waist Sweatpants,0,//img.ltwebstatic.com/images3_pi/2022/06/23/1655965072d2e98107986b9bc31cb7f1263249b35d_thumbnail_405x552.jpg,5,49,"['Green ', 'Casual ', 'Plain ', 'Ruched ', 'Wireless Bra ', 'Asymmetrical Neck ', 'Slight Stretch ', 'Fabric ', '80% Polyamide, 20% Elastane ', 'Machine wash, do not dry clean ', 'Lined ', 'Removable Padding ']",,,
SHEIN Qutie Floral Pattern Drop Sleeve Cardigan,0,//img.ltwebstatic.com/images3_pi/2021/08/25/16298644060d7625371ed24f564304a59e793e1ec0_thumbnail_405x552.jpg,29,40,"['Multicolor ', 'Boho ', 'Tropical ', 'Backless, Tie Back, Wrap ', 'Skirt, High Cut ', 'Wireless Bra ', 'Halter ', '2 Piece Set ', 'Slight Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ', '95% Polyester, 5% Elastane ', 'Lined ', 'Unlined ']",,,
Halter Triangle Bikini Top,0,//img.ltwebstatic.com/images3_pi/2023/05/31/168552503568084b3365434931e06a5cee579bc007_thumbnail_405x552.jpg,12,91,"['Multicolor ', 'Marble ', 'Knot ', 'Bikinis ', 'Wireless Bra ', 'Straps ', '2 Piece Set ', 'High Stretch ', 'Knitted Fabric ', '82% Polyester, 18% Elastane ', 'Machine wash or professional dry clean ']",,,
SHEIN VCAY Feather Print Notched Neck Bishop Sleeve Blouse,0,//img.ltwebstatic.com/images3_pi/2022/08/24/1661303701e7910c4f47bfea82784930608e681005_thumbnail_405x552.jpg,24,35,"['Blue ', 'Boho ', 'Floral, All Over Print ', 'Ruffle Hem ', 'V neck ', 'Smock ', 'Short Sleeve ', 'Batwing Sleeve ', 'High Waist ', 'Flounce ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Hand wash or professional dry clean ', 'No ']",,,
Plain Sheer Split Kimono,0,//img.ltwebstatic.com/images3_pi/2022/03/21/164786304366d7d75420d92fa9ce2770147cac7a4f_thumbnail_405x552.jpg,29,62,"['Purple ', 'Casual ', 'Polka Dot ', 'Top ', 'Keyhole Neckline ', 'Tiered Layer ', 'Short Sleeve ', 'Flounce Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '97% Polyester, 3% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
Dual Pocket Drop Crotch Hem Cami Jumpsuit,0,//img.ltwebstatic.com/images3_pi/2023/06/23/168751014745d4ef0ee444db2bd33a51e801878b6e_thumbnail_405x552.jpg,37,163,"['Black ', 'Casual ', 'Plain ', 'Wide Leg ', 'Elastic Waist ', 'Pocket, Shirred ', 'High Waist ', 'Long ', 'Loose ', 'Slight Stretch ', 'Woven Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
Neon Lime Ruched One Shoulder One Piece Swimsuit,0,//img.ltwebstatic.com/images3_pi/2021/02/25/1614218439e7d322aa6ef46f3c256db60ed77832ab_thumbnail_405x552.jpg,37,149,"['Grey ', 'Casual ', 'Geometric ', 'Tank ', 'Round Neck ', 'Crop ', 'Slim Fit ', 'High Stretch ', 'Fabric ', '67% Polyester, 30% Viscose, 3% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
Tropical Print One Piece Swimsuit With Cover Up Skirt,0,//img.ltwebstatic.com/images3_pi/2021/11/24/1637726186ea609dd50a42126b7af22777047e927f_thumbnail_405x552.jpg,10,46,"['Multicolor ', 'Boho ', 'Floral, Paisley ', 'Top ', 'Notched ', 'Short Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
2023 New Women's One-Piece Slimming Marble Print Conservative Swimwear With Beach Skirt Two-Piece Swimsuit,0,//img.ltwebstatic.com/images3_spmp/2023/07/08/1688819053425c48fd917bd76e554f9126ed1e20a6_thumbnail_405x552.jpg,37,67,"['Multicolor ', 'Casual ', 'Colorblock ', 'Button Front ', 'V neck ', 'Crop ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '100% Acrylic ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN VCAY Floral Print Batwing Sleeve Ruffle Hem Smock Dress,0,//img.ltwebstatic.com/images3_pi/2023/02/27/1677470139797e703e686f5b55dcca3ba8c0c521e4_thumbnail_405x552.jpg,33,76,"['Multicolor ', 'Casual ', 'Plain ', 'Rib-Knit ', 'Regular ', 'Basic Tops ', 'High Neck ', 'Long Sleeve ', 'Regular Sleeve ', 'Slim Fit ', 'Slight Stretch ', 'Fabric ', '100% Viscose ', 'Machine wash or professional dry clean ', 'No ']",,,
ROMWE Solid Contrast Lace Cami Top,0,//img.ltwebstatic.com/images3_pi/2023/05/29/16853246073cb6f8f0cf58c911de0b8cc20beb340a_thumbnail_405x552.jpg,21,66,"['Multicolor ', 'Casual ', 'Dinosaur ', 'Straight Leg ', 'Elastic Waist ', 'Natural ', 'Short ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '91% Polyester, 9% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Clasi Polka Dot Print Keyhole Neck Layered Ruffle Cuff Top,0,//img.ltwebstatic.com/images3_pi/2021/07/09/1625832155d7f13f17193761879cc55a40db721921_thumbnail_405x552.jpg,37,147,"['Red ', 'Boho ', 'Heart, All Over Print ', 'Criss Cross ', 'Spaghetti Strap ', 'Cami ', 'Sleeveless ', 'High Waist ', 'Flared ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '97% Polyester, 3% Elastane ', 'Machine wash, do not dry clean ', 'No ']",,,
SHEIN EZwear Elastic Waist Wide Leg Pants,0,//img.ltwebstatic.com/images3_pi/2023/05/04/16831800931184598edce9abd1feb6ed3f39b13855_thumbnail_405x552.jpg,39,32,"['Dark Wash ', 'Plain ', 'Skinny ', 'Zipper Fly ', 'Button, Pocket, Ripped, Zipper ', 'High Waist ', 'Long ', 'Skinny ', 'Medium Stretch ', 'Denim ', '69% Cotton, 26% Polyester, 3% Viscose, 2% Elastane ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN LUNE Paisley Print Batwing Sleeve Blouse,0,//img.ltwebstatic.com/images3_pi/2023/05/23/1684810186e14c093a5d857197e8ef158fd04fe28d_thumbnail_405x552.jpg,57,55,"['Pink ', 'Casual ', 'Colorblock ', 'Tank ', 'Round Neck ', 'Rib-Knit ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Qutie V-neck Colorblock Button Up Cardigan,0,//img.ltwebstatic.com/images3_pi/2021/09/06/16309425428d282efe36f13476fb43ae1cdac69093_thumbnail_405x552.jpg,23,65,"['Black ', 'Casual ', 'Floral ', 'Regular ', 'Pullovers ', 'Round Neck ', 'Long Sleeve ', 'Bishop Sleeve ', 'Regular Fit ', 'Medium Stretch ', 'Fabric ', '78% Viscose, 22% Polyamide ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Color Block Ribbed Knit Tank Top,0,//img.ltwebstatic.com/images3_pi/2022/03/08/1646744245d6ad832c55a70c6b24d157eb1403505c_thumbnail_405x552.jpg,11,122,"['Multicolor ', 'Casual ', 'Plain ', 'Tank ', 'V neck ', 'Lettuce Trim, Rib-Knit ', 'Crop ', 'Regular Fit ', 'Slight Stretch ', 'Machine wash or professional dry clean ', 'Knitted Fabric ', '97% Polyester, 3% Elastane ', 'No ']",,,
SHEIN LUNE 3pcs Turtle Neck Ribbed Knit Sweater,0,//img.ltwebstatic.com/images3_pi/2021/11/02/1635835220d4f977b48c8b388e6f9c8a9313a9dd88_thumbnail_405x552.jpg,41,43,"['Multicolor ', 'Cute ', 'All Over Print ', 'Tiered Layer, Ruffle Hem, Tie Front ', 'Tie Neck ', 'Smock ', 'Sleeveless ', 'Natural ', 'Layered/Tiered ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Dinosaur Print Shorts,0,//img.ltwebstatic.com/images3_pi/2020/12/28/16091253937be52f583b3e2bfca07b37520708d026_thumbnail_405x552.jpg,23,109,"['Black ', 'Casual ', 'Plain ', 'Frill, Ruffle Hem ', 'Spaghetti Strap ', 'Cami ', 'Sleeveless ', 'High Waist ', 'Flounce ', 'Short ', 'Regular Fit ', 'High Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
